Reporting Date	Sale Month	Store	Artist	Title	ISRC	UPC	Quantity	Team Percentage	Song/Album	Country of Sale	Songwriter Royalties Withheld	Earnings (USD)
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	40	70	Song	IL	0	-0.02718726
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	19	70	Song	TH	0	-0.00462277
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	26	70	Song	PH	0	-0.00463066
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	4	70	Song	PE	0	-0.00064190
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	13	70	Song	MT	0	-0.00730483
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	65	70	Song	NO	0	-0.05949628
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	81	70	Song	CZ	0	-0.04109596
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	60	70	Song	MX	0	-0.01326732
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	383	70	Song	FR	0	-0.28006940
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	52	70	Song	NZ	0	-0.03637886
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	232	70	Song	GR	0	-0.11520158
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	83	70	Song	SE	0	-0.07233159
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	74	70	Song	BG	0	-0.02543616
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	222	70	Song	BR	0	-0.07520706
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	592	70	Song	CA	0	-0.32360588
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	129	70	Song	ES	0	-0.07281249
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	71	70	Song	PT	0	-0.02768575
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	75	70	Song	BE	0	-0.06067830
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	107	70	Song	RO	0	-0.03760827
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	76	70	Song	AT	0	-0.06149270
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	122	70	Song	IT	0	-0.08170935
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	75	70	Song	TW	0	-0.02249016
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	9	70	Song	SI	0	-0.00316208
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	399	70	Song	AU	0	-0.26512090
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	27	70	Song	IE	0	-0.02100941
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	179	70	Song	TR	0	-0.02207330
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	92	70	Song	ZA	0	-0.02108756
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	31	70	Song	AR	0	-0.00612469
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	3	70	Song	LU	0	-0.00303247
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	26	70	Song	ID	0	-0.00301149
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	109	70	Song	HU	0	-0.04582764
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	8	70	Song	EE	0	-0.00286589
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	6	70	Song	AL	0	-0.00130250
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	19	70	Song	CO	0	-0.00370709
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	16	70	Song	RS	0	-0.00395201
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	6	70	Song	HR	0	-0.00279192
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	8	70	Song	MK	0	0.01207043
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	43	70	Song	RS	0	0.03705808
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	15	70	Song	MT	0	0.03519082
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	73	70	Song	SA	0	0.11833046
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	137	70	Song	PK	0	0.05720469
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	261	70	Song	CZ	0	0.46038854
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	7	70	Song	IS	0	0.02453893
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	53	70	Song	IL	0	0.14343069
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	152	70	Song	HU	0	0.25569859
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	2344	70	Song	DE	0	6.45413014
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	1	70	Song	ME	0	0.00244143
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	19	70	Song	LU	0	0.08335354
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	362	70	Song	BR	0	0.43371779
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	28	70	Song	LV	0	0.05990023
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	117	70	Song	SK	0	0.16619805
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	43	70	Song	IE	0	0.15198293
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	965	70	Song	AU	0	2.38394768
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	5	70	Song	BA	0	0.00480646
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	15	70	Song	BD	0	0.00679676
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	11	70	Song	HK	0	0.03495923
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	8	70	Song	LK	0	0.00913123
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	123	70	Song	NO	0	0.46856765
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	260	70	Song	ES	0	0.50841295
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	115	70	Song	TW	0	0.12583246
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	39	70	Song	PH	0	0.02411433
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	43	70	Song	MY	0	0.02884038
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	86	70	Song	DK	0	0.38706850
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	77	70	Song	AR	0	0.06820800
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	20	70	Song	CL	0	0.01301773
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	26	70	Song	SG	0	0.07301205
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	98	70	Song	MX	0	0.07712050
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	20	70	Song	CO	0	0.01178496
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	27	70	Song	VN	0	0.01476115
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	15	70	Song	HR	0	0.02051089
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	313	70	Song	GR	0	0.56382838
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	24	70	Song	TH	0	0.02017234
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	96	70	Song	NZ	0	0.22325076
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	667	70	Song	FR	0	1.91377010
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	1317	70	Song	CA	0	2.66669176
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	216	70	Song	SE	0	0.72036365
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	50	70	Song	AE	0	0.11308975
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	62	70	Song	FI	0	0.23543458
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	168	70	Song	PT	0	0.17945864
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	24	70	Song	CY	0	0.03419125
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	66	70	Song	LT	0	0.16410724
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	366	70	Song	PL	0	0.51137467
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	51	70	Song	ID	0	0.00999409
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	356	70	Song	TR	0	0.15846445
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	10	70	Song	SI	0	0.01320912
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	7	70	Song	AL	0	0.00922130
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	224	70	Song	IT	0	0.63969681
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	10	70	Song	EE	0	0.01428991
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	54	70	Song	JP	0	0.12047676
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	11	70	Song	PE	0	0.00735082
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	184	70	Song	ZA	0	0.11306965
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	146	70	Song	AT	0	0.43756971
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	101	70	Song	BG	0	0.10521381
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	8	70	Song	XK	0	0.00554709
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	167	70	Song	CH	0	0.67596360
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	155	70	Song	BE	0	0.35810669
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	321	70	Song	NL	0	1.09294683
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	179	70	Song	RO	0	0.24368364
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	5	70	Song	JM	0	0.00629860
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	250	70	Song	NG	0	0.04965867
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	14	70	Song	GT	0	0.00994769
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	4780	70	Song	US	0	13.98120094
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	2	70	Song	OM	0	0.00476770
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	2	70	Song	AM	0	0.00168700
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	279	70	Song	IN	0	0.12608252
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	10	70	Song	KZ	0	0.00939329
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	9	70	Song	KH	0	0.00794219
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	1	70	Song	LB	0	0.00275520
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	70	70	Song	MA	0	0.05801106
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	197	70	Song	UA	0	0.13205912
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	2	70	Song	SC	0	0.00469560
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	5	70	Song	KG	0	0.00798209
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	1	70	Song	DJ	0	0.00152320
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	20	70	Song	ZM	0	0.01054619
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	7	70	Song	MZ	0	0.00827679
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	11	70	Song	GH	0	0.00160020
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	1	70	Song	SZ	0	0.00120190
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	21	70	Song	BB	0	0.04092477
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	13	70	Song	BY	0	0.00837759
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	2	70	Song	PA	0	0.00238910
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	1	70	Song	GD	0	0.00212940
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	2	70	Song	VE	0	0.00314090
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	103	70	Song	MW	0	0.00469980
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	1	70	Song	DO	0	0.00108500
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	2	70	Song	CV	0	0.00234500
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	44	70	Song	KE	0	0.01520749
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	8	70	Song	UZ	0	0.01245299
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	6	70	Song	CR	0	0.00600180
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	2	70	Song	SR	0	0.00165550
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	5	70	Song	GE	0	0.00807729
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	13	70	Song	KW	0	0.02715998
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	11	70	Song	DZ	0	0.00599830
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	8	70	Song	TN	0	0.00407120
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	12	70	Song	JO	0	0.02174129
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	8	70	Song	UY	0	0.00015960
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	1	70	Song	QA	0	0.00118860
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	6	70	Song	TT	0	0.00447580
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	3	70	Song	EC	0	0.00009240
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	88	70	Song	EG	0	0.05296757
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	8	70	Song	FJ	0	0.01717589
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	1	70	Song	RW	0	0.00111300
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	1	70	Song	BW	0	0.00109410
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	2	70	Song	ZW	0	0.00156520
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	2	70	Song	BN	0	0.00507080
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	2	70	Song	IQ	0	0.00129430
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	13	70	Song	MD	0	0.00705320
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	15	70	Song	KR	0	0.02635638
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	1	70	Song	AO	0	0.00117460
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	7	70	Song	AZ	0	0.00292880
2025-06-25	2025-04	Spotify	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	679	70	Song	GB	0	2.40225403
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	1	70	Song	ZA	0	0.00066400
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	8	70	Song	GB	0	0.06007989
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	1	70	Song	CR	0	0.00295028
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	4	70	Song	NL	0	0.05582431
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	1	70	Song	MY	0	0.00118453
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	1	70	Song	BY	0	0.00812397
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	2	70	Song	RO	0	0.00310930
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	1	70	Song	OM	0	0.00406677
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	1	70	Song	HK	0	0.00291186
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	3	70	Song	DE	0	0.03312018
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	1	70	Song	HU	0	0.00353843
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	7	70	Song	CA	0	0.05334898
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	1	70	Song	AR	0	0.00087099
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	1	70	Song	FR	0	0.00515659
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	8	70	Song	UA	0	0.00542682
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	1	70	Song	CH	0	0.00760530
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	2	70	Song	SA	0	0.01108831
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	2	70	Song	BR	0	0.00722839
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	1	70	Song	AU	0	0.01021754
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	1	70	Song	AT	0	0.00459604
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	4	70	Song	TR	0	0.00188855
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	1	70	Song	ES	0	0.00926330
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	3	70	Song	BG	0	0.01124126
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	2	70	Song	NG	0	0.00028384
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	3	70	Song	MX	0	0.00440310
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	1	70	Song	SI	0	0.00852589
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	1	70	Song	SG	0	0.00488323
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	87	70	Song	US	0	0.49151758
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	4	70	Song	TW	0	0.01061497
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	2	70	Song	PL	0	0.00470692
2025-06-28	2025-05	YouTube (Ads)	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	4	70	Song	BR	0	0.00038530
2025-06-28	2025-05	YouTube (Ads)	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	1	70	Song	AR	0	0.00067097
2025-06-28	2025-05	YouTube (Ads)	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	14	70	Song	US	0	0.03500170
2025-06-28	2025-05	YouTube (Ads)	Anfa Rose	NO WAY AROUND IT	QZWFN2487255	198883321401	26	70	Song	GB	0	0.06436832
2025-06-01	2025-04	Apple Music	Anfa Rose	twisted	QT3EY2482721	199093727045	2	75	Song	GB	0	0.00969009
2025-06-01	2025-04	Apple Music	Anfa Rose	twisted	QT3EY2482721	199093727045	12	75	Song	IN	0	0.01318329
2025-06-01	2025-04	Apple Music	Anfa Rose	twisted	QT3EY2482721	199093727045	3	75	Song	NG	0	0.00077286
2025-06-01	2025-04	Apple Music	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	RU	0	0.00111067
2025-06-01	2025-04	Apple Music	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	SA	0	0.00768597
2025-06-01	2025-04	Apple Music	Anfa Rose	twisted	QT3EY2482721	199093727045	94	75	Song	US	0	0.45276229
2025-06-01	2025-04	Apple Music	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	UA	0	0.00153076
2025-06-01	2025-04	Apple Music	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	AR	0	0.00476552
2025-06-01	2025-04	Apple Music	Anfa Rose	twisted	QT3EY2482721	199093727045	15	75	Song	ZA	0	0.03504163
2025-06-01	2025-04	Tidal	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	PL	0	0.00541605
2025-06-01	2025-04	Tidal	Anfa Rose	twisted	QT3EY2482721	199093727045	2	75	Song	CA	0	0.00649947
2025-06-04	2025-03	NetEase	Anfa Rose	twisted	QT3EY2482721	199093727045	21	75	Song	US	0	0.00667107
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	5	75	Song	MK	0	0.00854793
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	18	75	Song	MX	0	0.02101786
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	11	75	Song	PH	0	0.00657659
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	18	75	Song	TR	0	0.00891669
